"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.73798446247649e-29,0.496872701215589,0.425,0.248,4.15645835401925e-24,"13","Npepl1"
8.73106420284582e-29,0.447529219691077,0.497,0.301,4.68989113655863e-24,"13","Mrpl32"
8.93989719153587e-29,0.369062974342516,0.818,0.617,4.80206577643349e-24,"13","Rcn2"
9.14815411747023e-29,0.550046496442225,0.32,0.172,4.91393098419914e-24,"13","Exoc7"
9.83550235662428e-29,0.54073389995947,0.282,0.145,5.28314009086073e-24,"13","Parp2"
9.89267886602832e-29,0.375309355507174,0.474,0.282,5.31385245288711e-24,"13","Atg5"
1.02916260610147e-28,0.623089249408352,0.274,0.14,5.52814693867403e-24,"13","Ubr1"
1.0408309843173e-28,0.582317298311608,0.26,0.13,5.59082363226037e-24,"13","Slc33a1"
1.13628344520373e-28,0.438598991572992,0.529,0.325,6.10354652591186e-24,"13","Lrrfip2"
1.20715358792071e-28,0.419014000514005,0.482,0.287,6.48422549751608e-24,"13","Usp47"
1.24870451696252e-28,0.482877597597932,0.472,0.286,6.70741631286416e-24,"13","Lztfl1"
1.3646806761478e-28,0.29590899869043,0.943,0.811,7.33038225192789e-24,"13","Pcbp1"
1.42362698106739e-28,0.38328085323036,0.59,0.368,7.64701232880349e-24,"13","Smarce1"
1.46208745959853e-28,0.549583688926726,0.325,0.177,7.85360278923351e-24,"13","Msi2"
1.51844033238759e-28,0.667438798281853,0.265,0.135,8.15630224541995e-24,"13","Homer3"
1.56487513776813e-28,0.423816066231231,0.56,0.347,8.40572680252152e-24,"13","Cops4"
1.61429417159919e-28,0.552269369912465,0.344,0.192,8.67118114274505e-24,"13","Habp4"
1.77736323156258e-28,0.386807840795409,0.53,0.324,9.54710659833842e-24,"13","Emc6"
1.82007393247046e-28,0.371281194444966,0.643,0.414,9.77652712826505e-24,"13","Ndufv1"
1.89618977431907e-28,0.476030736256191,0.302,0.159,1.01853833727549e-23,"13","Rrm1"
1.90286434155353e-28,0.506409816309891,0.429,0.251,1.02212358106548e-23,"13","Mib1"
1.91634546484728e-28,0.392649857057263,0.697,0.472,1.02936496644271e-23,"13","Thoc7"
1.99562771594593e-28,0.394494959024743,0.664,0.435,1.07195142762036e-23,"13","Usp34"
2.11311200881097e-28,0.350531722084656,0.566,0.357,1.13505811553281e-23,"13","Cd2ap"
2.27116238889281e-28,0.37619973328848,0.404,0.236,1.21995487719377e-23,"13","Pcolce2"
2.28114258888249e-28,0.419166509526422,0.724,0.501,1.22531574161823e-23,"13","Sf3b5"
2.48338880660545e-28,0.513918981436248,0.321,0.172,1.33395229746812e-23,"13","2300009A05Rik"
2.78173013239305e-28,0.365707355409799,0.536,0.329,1.49420634061493e-23,"13","Atf6"
2.88195226332625e-28,0.352900169126547,0.791,0.573,1.5480406582457e-23,"13","Smarca5"
3.23960588587125e-28,0.370748602743017,0.749,0.53,1.74015430159574e-23,"13","Pak2"
3.41673745163422e-28,0.443552767891341,0.305,0.16,1.83530052214532e-23,"13","Evc2"
3.54825610390558e-28,0.449421348456896,0.28,0.143,1.90594576621288e-23,"13","Ap4s1"
3.57522841317414e-28,0.351804617437437,0.741,0.514,1.92043394213649e-23,"13","Rbbp4"
3.79202621636509e-28,0.359767002380118,0.516,0.313,2.03688688212051e-23,"13","Dnajc5"
3.85325965403131e-28,0.666532417763229,0.25,0.126,2.06977842316292e-23,"13","Rabif"
4.60946917473527e-28,0.40163326297722,0.426,0.245,2.47597636720905e-23,"13","Csk"
4.85241643971373e-28,0.372895581183124,0.37,0.206,2.60647549059223e-23,"13","Prpf6"
4.86238577790537e-28,0.453228585591869,0.618,0.41,2.61183052060187e-23,"13","Asap1"
5.12780379867523e-28,0.54419805841935,0.323,0.175,2.7543998104584e-23,"13","Mtmr2"
5.17172808787847e-28,0.37720153051486,0.419,0.239,2.77799374240392e-23,"13","Dbnl"
5.66994275655346e-28,0.657225138260559,0.3,0.161,3.04560975168269e-23,"13","Trove2"
5.7021460319633e-28,0.365791164240409,0.566,0.355,3.06290774106909e-23,"13","Twsg1"
5.87743093255363e-28,0.389883391406515,0.278,0.141,3.15706202542118e-23,"13","Rpl36a-ps2"
6.13719732113523e-28,0.344085430411895,0.341,0.186,3.29659554104779e-23,"13","Asf1a"
6.5350076859084e-28,0.473755946721781,0.362,0.202,3.5102793784857e-23,"13","Zfpl1"
7.24372484501654e-28,0.426963903766866,0.622,0.413,3.89096680050064e-23,"13","Tmem43"
8.20496878054614e-28,0.340453388424617,0.876,0.654,4.40729898047036e-23,"13","Copb2"
8.74446597437866e-28,0.488595680014198,0.377,0.216,4.69708989813749e-23,"13","Nufip1"
8.91877775261965e-28,0.413661366196925,0.51,0.314,4.79072146981965e-23,"13","Acbd6"
9.33915974409989e-28,0.55212715993983,0.315,0.171,5.01652965654326e-23,"13","Fam192a"
1.0082726737024e-27,0.311389327183866,0.86,0.681,5.41593666679245e-23,"13","Dek"
1.06321440433954e-27,0.643412377173793,0.261,0.134,5.71105617290983e-23,"13","Grk5"
1.073068902758e-27,0.428089629894722,0.54,0.339,5.76398961116457e-23,"13","Mapkap1"
1.1546676348652e-27,0.385096187196953,0.516,0.318,6.20229720067843e-23,"13","Mafg"
1.16426007634125e-27,0.260321080515027,0.531,0.32,6.25382300006703e-23,"13","Gm9794"
1.22004183540628e-27,0.430476738131787,0.456,0.273,6.55345471888482e-23,"13","BC005624"
1.24254684060674e-27,0.619930295939509,0.261,0.134,6.67434035431908e-23,"13","Crcp"
1.25295938225999e-27,0.440085532785691,0.349,0.192,6.73027132180955e-23,"13","Mapk1ip1l"
1.28274704674179e-27,0.383308430276323,0.849,0.64,6.89027576157352e-23,"13","Copb1"
1.62262346208326e-27,0.400770046002259,0.6,0.39,8.71592192658023e-23,"13","Irak1"
1.73949648135121e-27,0.621962842783525,0.272,0.142,9.34370534957804e-23,"13","Taf2"
1.84409616329348e-27,0.577521005094757,0.25,0.126,9.90556254113093e-23,"13","Prkaa1"
2.00319681917283e-27,0.345007664037916,0.756,0.533,1.07601717141869e-22,"13","Srsf7"
2.17905905841226e-27,0.500285231145995,0.405,0.236,1.17048157322615e-22,"13","Poldip2"
2.23294501581747e-27,0.35904611185223,0.626,0.403,1.19942641524635e-22,"13","Cbx3"
2.26527293221215e-27,0.521394129766052,0.287,0.15,1.21679135553775e-22,"13","Minpp1"
2.29859184057996e-27,0.382116485900978,0.614,0.395,1.23468860716753e-22,"13","Yme1l1"
2.43051272369008e-27,0.363624493122029,0.375,0.209,1.30554990953012e-22,"13","Cnpy3"
2.62289404376236e-27,0.352402810218046,0.855,0.694,1.40888753560695e-22,"13","Tubb6"
3.08220173529821e-27,0.648096508525554,0.291,0.156,1.65560466211543e-22,"13","G6pc3"
3.26431151042804e-27,0.535210974269237,0.289,0.152,1.75342492782642e-22,"13","Ints13"
3.35497125523517e-27,0.586800029919804,0.27,0.139,1.80212280974957e-22,"13","Arl14ep"
3.37449296975213e-27,0.44624261305904,0.377,0.214,1.81260889870236e-22,"13","Ubr2"
3.51298235446071e-27,0.661091957352755,0.359,0.208,1.88699847169857e-22,"13","Afap1"
3.59047296242799e-27,0.679044308100257,0.286,0.153,1.9286225517682e-22,"13","1700021F05Rik"
3.6581770061023e-27,0.481126731875658,0.351,0.196,1.96498977882785e-22,"13","Rnf14"
3.67849998997629e-27,0.727962174630922,0.289,0.156,1.97590626961576e-22,"13","Adgrl2"
3.70386278478489e-27,0.472084371788114,0.39,0.224,1.9895298948472e-22,"13","Ncbp2"
3.99679875911446e-27,0.441729189736119,0.662,0.443,2.14688045345833e-22,"13","Ufm1"
4.1443030218078e-27,0.529017273911913,0.255,0.13,2.22611236816406e-22,"13","Phactr4"
4.25907751298086e-27,0.458920824671755,0.361,0.203,2.28776348609767e-22,"13","Trappc5"
4.51004771800759e-27,0.454521956372634,0.378,0.216,2.42257213172777e-22,"13","Dnajb14"
5.07065642902985e-27,0.426531692896915,0.544,0.346,2.72370310085339e-22,"13","Btbd1"
5.14870333336804e-27,0.405937262233304,0.424,0.247,2.76562599551864e-22,"13","Ngdn"
5.4648653259685e-27,0.523783180671865,0.348,0.195,2.93545240984398e-22,"13","Cnot2"
5.48419766401257e-27,0.432395971908396,0.539,0.34,2.94583677522435e-22,"13","Ykt6"
5.68726429813848e-27,0.275427375635394,0.253,0.124,3.05491401774508e-22,"13","Rpl9-ps6"
5.73968295387551e-27,0.463625887093229,0.319,0.173,3.08307069867423e-22,"13","Arfrp1"
5.98021406953649e-27,0.374058434587955,0.664,0.443,3.21227198745152e-22,"13","Snw1"
7.02736479377794e-27,0.352116124614443,0.739,0.508,3.77474899897782e-22,"13","Arpp19"
7.11418256753559e-27,0.295169508613727,0.851,0.611,3.82138316615174e-22,"13","Fermt2"
7.77475432157266e-27,0.415270913113615,0.406,0.235,4.17620928383275e-22,"13","Ric8a"
7.90971806989496e-27,0.397919214215689,0.454,0.268,4.24870506124407e-22,"13","Gm6136"
8.33988400454963e-27,0.487051273074834,0.303,0.162,4.47976869304383e-22,"13","Senp3"
8.53258686307572e-27,0.283895080542123,0.968,0.858,4.58327903350112e-22,"13","Elob"
9.03386135714699e-27,0.668243360427666,0.283,0.151,4.8525386279915e-22,"13","Smim26"
1.01784440759826e-26,0.441650803683349,0.457,0.275,5.46735123541408e-22,"13","Cops3"
1.04328916974231e-26,0.346574600097536,0.525,0.322,5.6040277752708e-22,"13","Dynll2"
1.05602441537669e-26,0.336724948590654,0.387,0.22,5.6724351471959e-22,"13","Fez2"
1.09717572159621e-26,0.318066775131342,0.782,0.567,5.89347938855402e-22,"13","Eif1a"
1.38072495842575e-26,0.368118451638383,0.586,0.37,7.41656411418393e-22,"13","Tcf12"
1.45100473032461e-26,0.527398239636119,0.289,0.153,7.79407190893864e-22,"13","Mindy3"
1.50412703960459e-26,0.55021105029448,0.358,0.206,8.07941839323606e-22,"13","Fam45a"
1.56280961663061e-26,0.454811719671024,0.264,0.134,8.39463185573131e-22,"13","Rpl3-ps1"
1.56609406742342e-26,0.621936643681444,0.302,0.163,8.41227428316491e-22,"13","Ctdspl2"
1.68396909097859e-26,0.42505215525082,0.652,0.437,9.04543997219151e-22,"13","Tgfbr3"
1.70057150255771e-26,0.440462174327663,0.526,0.332,9.13461982598874e-22,"13","Med10"
1.74475182190502e-26,0.496970278590041,0.332,0.185,9.37193441136281e-22,"13","Ggps1"
1.74650930049828e-26,0.510270150592224,0.29,0.154,9.38137470762653e-22,"13","4930453N24Rik"
1.87545803624884e-26,0.362916339757643,0.575,0.361,1.00740228417106e-21,"13","Ndufs5"
1.87589928536098e-26,0.500920774511432,0.314,0.172,1.00763930113165e-21,"13","Chtf8"
2.01777115934041e-26,0.484559304376696,0.338,0.189,1.0838457782397e-21,"13","Timm22"
2.39600771087958e-26,0.371954891943467,0.468,0.28,1.28701554189897e-21,"13","Zdhhc3"
2.57848231671977e-26,0.344191814478904,0.645,0.426,1.38503177642603e-21,"13","Ndufa10"
2.67223454213179e-26,0.386608006913851,0.541,0.343,1.43539078430609e-21,"13","Far1"
2.69312674959019e-26,0.446930160123987,0.452,0.276,1.44661303354237e-21,"13","Tmem126a"
2.73842466056124e-26,0.586271961308188,0.29,0.156,1.47094480642047e-21,"13","Mrpl45"
2.97700428765823e-26,0.414600688683743,0.477,0.292,1.59909785311562e-21,"13","Ppdpf"
3.0586436568555e-26,0.48840174777928,0.364,0.206,1.64295044027993e-21,"13","Suclg2"
3.09624136943239e-26,2.49808683117611,0.349,0.209,1.66314605159061e-21,"13","Mmp3"
3.15451452683408e-26,0.395617097029128,0.464,0.277,1.69444747808892e-21,"13","Tor1b"
3.22039331684473e-26,0.634029881035753,0.285,0.154,1.72983427014315e-21,"13","Zfp511"
3.77818650867809e-26,0.48963596359431,0.408,0.241,2.02945288313644e-21,"13","Cpsf6"
3.83414061547318e-26,0.533558088164811,0.303,0.165,2.05950863160142e-21,"13","Casp8ap2"
3.86982702653356e-26,0.458073062774695,0.489,0.305,2.0786775873025e-21,"13","Elof1"
3.88330196087642e-26,0.44525541614492,0.418,0.248,2.08591564828477e-21,"13","Mapk9"
3.98925839739104e-26,0.486369196800903,0.358,0.204,2.1428301481586e-21,"13","Spag7"
4.08520645256801e-26,0.278135234620808,0.724,0.502,2.19436864599691e-21,"13","Sbds"
4.64370150154342e-26,0.326362426556485,0.273,0.14,2.49436426155405e-21,"13","Rps3a2"
4.73631092438864e-26,0.348246460776119,0.724,0.494,2.54410941303536e-21,"13","Gng12"
4.85273989937884e-26,0.35281071920885,0.789,0.58,2.60664923695134e-21,"13","Comt"
4.91806165611522e-26,0.457958431380272,0.313,0.171,2.64173681858229e-21,"13","Hddc2"
5.09063178998159e-26,0.345171517797735,0.515,0.32,2.73443286598861e-21,"13","Tmed1"
5.2091649012709e-26,0.26274129109236,0.465,0.273,2.79810292671766e-21,"13","Cd63-ps"
6.01868380941489e-26,0.322024773217143,0.632,0.422,3.23293600822721e-21,"13","Ppig"
6.23905382868845e-26,0.46893101771709,0.397,0.232,3.35130776408e-21,"13","Psmd9"
6.3165059401042e-26,0.474142804681014,0.292,0.155,3.39291116572697e-21,"13","Xpo6"
6.35264874741102e-26,0.4349565053899,0.469,0.288,3.41232527467183e-21,"13","Commd7"
7.04387001284252e-26,0.471030730684089,0.32,0.176,3.78361477739836e-21,"13","Apba3"
8.34281232316086e-26,0.428293729980899,0.556,0.361,4.48134163938585e-21,"13","Cdc5l"
8.48217755098616e-26,0.383841310304992,0.783,0.571,4.55620167151222e-21,"13","Srsf11"
8.79888732489869e-26,0.422877477940363,0.467,0.287,4.72632232656933e-21,"13","Prpsap1"
8.85750320676062e-26,0.317569253272,0.451,0.267,4.75780784751146e-21,"13","Mex3c"
9.69676662626463e-26,0.365308970968068,0.571,0.373,5.20861819329805e-21,"13","Acot9"
9.72860021093835e-26,0.366967750050385,0.334,0.184,5.22571760330553e-21,"13","Sun1"
1.02804334362922e-25,0.436493159021533,0.347,0.196,5.52213482030434e-21,"13","Tmem183a"
1.10020422604469e-25,0.527956716467561,0.299,0.163,5.90974700019903e-21,"13","Med31"
1.17230494839011e-25,0.252174183582805,0.517,0.311,6.29703603027749e-21,"13","Gm8430"
1.17283397772658e-25,0.348903287767794,0.309,0.167,6.29987771135832e-21,"13","Pde3b"
1.1950189683865e-25,0.322241393267667,0.74,0.513,6.4190443886881e-21,"13","Zcrb1"
1.19964051650852e-25,0.419362868844749,0.367,0.208,6.44386903442549e-21,"13","Ahctf1"
1.25576179851123e-25,0.38367528370707,0.664,0.436,6.74532450070306e-21,"13","Lix1l"
1.25884916043238e-25,0.418350950360231,0.508,0.323,6.76190826526255e-21,"13","Ppp2cb"
1.29704987928013e-25,0.57066247850616,0.378,0.224,6.96710342655324e-21,"13","Golga3"
1.3001329036188e-25,0.416545261404177,0.295,0.159,6.9836638917884e-21,"13","Tnip1"
1.37346557700647e-25,0.406472279531956,0.46,0.281,7.37757034689026e-21,"13","Mrpl43"
1.37704268223404e-25,0.361723778309034,0.462,0.279,7.39678476762014e-21,"13","Nsmce4a"
1.58394838714614e-25,0.466460520432337,0.645,0.448,8.50817876155549e-21,"13","Fam102b"
1.66584947070401e-25,0.589078610617556,0.288,0.155,8.94811043188657e-21,"13","Togaram1"
1.71227422260404e-25,0.441484507730008,0.353,0.199,9.19748098671758e-21,"13","Fbxw8"
1.72424906904118e-25,0.359207796694536,0.566,0.364,9.26180387435471e-21,"13","Nus1"
1.73743636785448e-25,0.471111400840414,0.356,0.203,9.33263944993036e-21,"13","Tcf3"
1.74253924325848e-25,0.530804897072797,0.323,0.181,9.3600495451629e-21,"13","Rnaseh2b"
1.76349301896668e-25,0.482344561745116,0.276,0.147,9.4726027513795e-21,"13","Coa6"
1.82172882479893e-25,0.396946028001554,0.442,0.268,9.78541638240747e-21,"13","Nemf"
1.83791637816055e-25,0.408566816694515,0.566,0.363,9.87236782528938e-21,"13","Cs"
1.95103373304393e-25,0.346711797320992,0.659,0.442,1.04799776970455e-20,"13","Uqcrc2"
2.06116210888793e-25,0.610805586576668,0.262,0.139,1.10715322678915e-20,"13","Aifm1"
2.17993489690299e-25,0.369916841476671,0.505,0.314,1.17095202987144e-20,"13","Gemin7"
2.37036502963361e-25,0.375705975856102,0.622,0.411,1.27324157566769e-20,"13","Grsf1"
2.37203105669791e-25,0.486162441774953,0.288,0.154,1.27413648210528e-20,"13","Nup214"
2.46390383746155e-25,0.56997642868279,0.292,0.159,1.32348594629247e-20,"13","Aspscr1"
2.73366670982008e-25,0.40160642091988,0.322,0.178,1.46838907317985e-20,"13","Smg7"
2.75303959626931e-25,0.33040978190954,0.664,0.445,1.47879521913606e-20,"13","Rassf1"
3.04644292418229e-25,0.372530239908111,0.757,0.535,1.63639681672452e-20,"13","Vmp1"
3.20374938757919e-25,0.299491383885145,0.777,0.563,1.72089398353816e-20,"13","Vdac2"
3.34583218535156e-25,0.481321846182397,0.394,0.232,1.79721375836159e-20,"13","Dpy19l1"
3.69801971978882e-25,0.297042834263788,0.983,0.891,1.98639129248457e-20,"13","Gas5"
4.21968103981824e-25,0.370818590866259,0.49,0.305,2.26660167053837e-20,"13","Pds5b"
4.28429631357362e-25,0.33547781624196,0.796,0.586,2.30130976483607e-20,"13","Gnai3"
4.35371293524343e-25,0.364260081957085,0.604,0.393,2.33859690316601e-20,"13","Tmx1"
4.77039161155641e-25,0.562814105406954,0.329,0.189,2.56241585414753e-20,"13","Myo10"
5.16775398409633e-25,0.56442273706209,0.25,0.13,2.77585905255734e-20,"13","Snx27"
5.17611470043012e-25,0.356053669685145,0.765,0.555,2.78035001133604e-20,"13","Tmem30a"
5.50155677193585e-25,0.520069919606217,0.292,0.159,2.95516122004534e-20,"13","Tmem222"
5.71781527619557e-25,0.356224227447291,0.717,0.492,3.07132447560845e-20,"13","Vps35"
5.85872562105749e-25,0.287618560231405,0.463,0.276,3.14701446735103e-20,"13","Rpl10a-ps1"
7.76538278314306e-25,0.311147054342555,0.67,0.457,4.17117536196529e-20,"13","Dnttip2"
8.57210795735412e-25,0.393972774851866,0.568,0.365,4.60450778929277e-20,"13","Ahcyl1"
8.83855103973216e-25,0.318632195059511,0.809,0.6,4.74762769099213e-20,"13","Uqcrc1"
1.00044032572211e-24,0.360090688708886,0.61,0.395,5.37386520961629e-20,"13","C1d"
1.05097093695361e-24,0.344916595460759,0.447,0.268,5.64529038784633e-20,"13","Lypla1"
1.08637871988117e-24,0.351495870285243,0.776,0.593,5.83548329384172e-20,"13","Spop"
1.10508235548133e-24,0.313063522327887,0.812,0.609,5.93594987246799e-20,"13","Pomp"
1.16884563971264e-24,0.55534746908647,0.267,0.143,6.27845435371643e-20,"13","Oxsr1"
1.49415809791003e-24,0.414709333173529,0.311,0.173,8.0258702229237e-20,"13","Ralgapa1"
1.57674553943713e-24,0.321748918931744,0.462,0.279,8.46948866508652e-20,"13","Slc35e4"
1.7125644275808e-24,0.416813428535868,0.314,0.175,9.19903982275027e-20,"13","Parp1"
2.09404378206176e-24,0.271355381282365,0.864,0.682,1.12481561753448e-19,"13","Etf1"
2.68456351458823e-24,0.448192280301392,0.372,0.218,1.44201329186107e-19,"13","Taf1"
2.87029374647061e-24,0.306346800303373,0.584,0.371,1.54177828591669e-19,"13","Nrd1"
2.97275557309384e-24,0.607890438092616,0.266,0.143,1.59681565608735e-19,"13","Scap"
2.99010700064588e-24,0.47300173510693,0.347,0.2,1.60613597539694e-19,"13","Prcc"
3.00237525667326e-24,0.533955794524918,0.259,0.137,1.61272586912204e-19,"13","Mtpap"
3.18812264613418e-24,0.313099293716278,0.66,0.439,1.71250007937097e-19,"13","Ppp2r2a"
3.20970750733151e-24,0.343080885101242,0.703,0.489,1.72409438756312e-19,"13","Cers5"
3.41432009237124e-24,0.278129842277505,0.921,0.787,1.83400203761721e-19,"13","Atp5d"
3.56128179403396e-24,0.298923724713982,0.511,0.314,1.91294251566534e-19,"13","Ndufb8"
3.58263492620709e-24,0.334123674962356,0.493,0.305,1.92441235061214e-19,"13","Ctcf"
3.93260342982656e-24,0.401478279192549,0.491,0.306,2.11239793233134e-19,"13","Dse"
3.97972356403091e-24,0.338833154556284,0.875,0.694,2.1377085124192e-19,"13","Txndc17"
4.15162713999678e-24,0.338354909034476,0.564,0.362,2.23004651824927e-19,"13","Aco2"
4.19886847375667e-24,0.395488580129038,0.435,0.268,2.2554222006784e-19,"13","Abhd14a"
4.24745866110507e-24,0.462336028622723,0.315,0.177,2.28152241981259e-19,"13","Ldah"
4.48471981436797e-24,0.466751418232311,0.315,0.176,2.40896724828775e-19,"13","Phf2"
4.51199909676964e-24,0.434963310076597,0.358,0.208,2.42362031482981e-19,"13","Grk6"
4.5252785739602e-24,0.34367004091488,0.706,0.492,2.43075338600272e-19,"13","Mrpl33"
4.54421067017641e-24,0.318210991061112,0.426,0.255,2.44092276148526e-19,"13","Cdc40"
4.86968748722569e-24,0.338943287708101,0.66,0.443,2.61575263376328e-19,"13","Ddx50"
4.87274654176478e-24,0.46444586627977,0.402,0.241,2.61739580490895e-19,"13","Myo9a"
5.0051871179408e-24,0.525804266049194,0.31,0.176,2.6885362604019e-19,"13","Chsy1"
5.26044924255879e-24,0.489226816714175,0.318,0.181,2.82565031064045e-19,"13","Anapc1"
5.29055902578728e-24,0.530423275488554,0.265,0.142,2.84182378070164e-19,"13","Slc7a6"
5.2984443295499e-24,0.369571503515575,0.34,0.194,2.84605937161773e-19,"13","Cherp"
5.53124712593266e-24,0.379228219586929,0.409,0.246,2.97110939369473e-19,"13","Chrac1"
6.55867756605201e-24,0.503624793873707,0.32,0.18,3.52299365460484e-19,"13","Dpp8"
7.43239076394286e-24,0.564356280492906,0.336,0.196,3.99230869885191e-19,"13","1110038F14Rik"
7.53525464855373e-24,0.45628880175108,0.299,0.166,4.04756203447064e-19,"13","Eri1"
8.32320605253195e-24,0.378280638283434,0.342,0.194,4.47081013111754e-19,"13","Atp6v0a2"
8.76384090305827e-24,0.433400253881957,0.361,0.21,4.70749714107775e-19,"13","Vta1"
9.24713664595419e-24,0.612475710650835,0.252,0.135,4.96709944937429e-19,"13","Senp5"
9.57138146918326e-24,0.394303625127417,0.372,0.217,5.14126755617179e-19,"13","Cdc73"
9.75531102018501e-24,0.464930991558292,0.267,0.143,5.24006531449238e-19,"13","Fam53a"
9.95219094378235e-24,0.446219201361148,0.256,0.135,5.34581936545269e-19,"13","Mid1ip1"
9.97769993770991e-24,0.458154528503657,0.299,0.165,5.35952152154088e-19,"13","Ttc13"
1.06974939416531e-23,0.329939805351615,0.479,0.299,5.74615887075894e-19,"13","Baz1b"
1.10406569260953e-23,0.399057254004131,0.569,0.377,5.9304888678521e-19,"13","Creb3l2"
1.24103036342191e-23,0.488130157105609,0.267,0.143,6.6661945971208e-19,"13","Nelfb"
1.29665348137355e-23,0.317374161636177,0.59,0.384,6.96497417519801e-19,"13","Cnih4"
1.32017579433543e-23,0.446255496067403,0.36,0.211,7.09132427927275e-19,"13","Taf15"
1.45681438374584e-23,0.434947392753277,0.335,0.191,7.82527846229076e-19,"13","Zdhhc8"
1.46125876056189e-23,0.26294572172116,0.908,0.736,7.84915143235818e-19,"13","Ppp1ca"
1.53631266513344e-23,0.375696601615064,0.788,0.57,8.25230348076429e-19,"13","Ubxn4"
1.74775973861674e-23,0.60204323273295,0.257,0.138,9.3880914359798e-19,"13","Atp13a1"
1.86898427122423e-23,0.307027947198109,0.38,0.221,1.0039249012881e-18,"13","Sec24b"
2.27381788359218e-23,0.321973152708416,0.382,0.224,1.22138127617154e-18,"13","Armc1"
2.4008397800618e-23,0.493955505131366,0.329,0.19,1.2896110878602e-18,"13","Nek9"
2.42906187021298e-23,0.439686842375676,0.398,0.242,1.3047705835849e-18,"13","Smtn"
2.50172256415519e-23,0.492652371334825,0.346,0.203,1.34380027533596e-18,"13","Zfp651"
2.53843229898997e-23,0.531090408198509,0.255,0.136,1.36351890940246e-18,"13","Cnot11"
2.6903115505865e-23,0.392785733066761,0.44,0.27,1.44510084939754e-18,"13","Ccny"
2.76456147125277e-23,0.330748652016383,0.618,0.412,1.48498419428343e-18,"13","Mapk1"
2.81730391265823e-23,0.433990374375608,0.268,0.144,1.51331479668437e-18,"13","Hccs"
2.92603509019342e-23,0.304407016931626,0.282,0.151,1.5717197486974e-18,"13","Gm8730"
3.01036699943886e-23,0.289841294820968,0.572,0.366,1.61701863374858e-18,"13","Tiprl"
3.02702656289119e-23,0.399190546612871,0.526,0.348,1.625967318257e-18,"13","Cenpx"
3.3023041211461e-23,0.416044477062356,0.294,0.163,1.77383265867362e-18,"13","Bloc1s2"
3.37744130268044e-23,0.38817580977248,0.379,0.223,1.8141925957348e-18,"13","Dcun1d1"
3.73807493932552e-23,0.411413291374423,0.576,0.387,2.0079069536587e-18,"13","Nek7"
4.09400509246169e-23,0.516096271732734,0.257,0.139,2.1990948354158e-18,"13","Mthfd2l"
4.57008824064456e-23,0.513999352670332,0.305,0.173,2.45482289846223e-18,"13","Nbn"
4.70053480023418e-23,0.380417745601393,0.502,0.322,2.52489226794579e-18,"13","Mob4"
4.74242813252242e-23,0.427502105229041,0.403,0.243,2.54739527138442e-18,"13","Dnajb12"
4.78388481980251e-23,0.356313527265157,0.558,0.365,2.56966373095692e-18,"13","Ube2e1"
5.11792973845958e-23,0.445741147168684,0.276,0.152,2.74909595901356e-18,"13","Brms1l"
5.15518890523036e-23,0.33371684070675,0.36,0.21,2.76910972044449e-18,"13","Bdp1"
5.21052456122874e-23,0.363214419348394,0.494,0.312,2.79883326806402e-18,"13","Ccz1"
5.25772731784373e-23,0.420662400127289,0.264,0.141,2.82418822877976e-18,"13","Ppp2r5d"
6.14562580023035e-23,0.367757612681282,0.383,0.227,3.30112289859373e-18,"13","Lemd2"
6.39842714376606e-23,0.304682279490688,0.598,0.393,3.43691514027394e-18,"13","Snrpb2"
6.60791693818973e-23,0.424920547023936,0.408,0.248,3.54944258334861e-18,"13","Hacd2"
6.65883331160084e-23,0.37603325380985,0.393,0.234,3.57679231332639e-18,"13","Zfp277"
6.73884953954862e-23,0.417041144899761,0.299,0.167,3.61977303016854e-18,"13","Pex3"
6.84178583780988e-23,0.316077039595844,0.502,0.314,3.67506526277958e-18,"13","Mrpl28"
7.06270260457802e-23,0.443642463488332,0.429,0.267,3.79373070404908e-18,"13","Gkap1"
8.03544528241875e-23,0.327432243664436,0.433,0.262,4.31623943345123e-18,"13","Aip"
8.42287513917093e-23,0.305923047898179,0.831,0.63,4.52434738100567e-18,"13","Atp5g3"
8.47230023458605e-23,0.553665283039969,0.261,0.142,4.5508960710079e-18,"13","Tcf20"
9.03652050739021e-23,0.333873421317629,0.448,0.273,4.85396699054465e-18,"13","Prkag1"
9.07205763551728e-23,0.287323803586009,0.53,0.35,4.87305575891811e-18,"13","Gadd45a"
9.46977456381809e-23,0.385502519391923,0.633,0.43,5.08668940695489e-18,"13","Prkcsh"
9.79383406878979e-23,0.254313375292591,0.483,0.294,5.26075797005044e-18,"13","Cdk9"
1.02897787251112e-22,0.349666999474862,0.414,0.251,5.52715464219347e-18,"13","Wtap"
1.25321618503657e-22,0.331132988897237,0.414,0.249,6.73165073792393e-18,"13","Asna1"
1.2970492997577e-22,0.42714177895732,0.449,0.285,6.9671003136485e-18,"13","Emp2"
1.5567387326059e-22,0.265054065476045,0.912,0.723,8.36202210219259e-18,"13","Cox5b"
1.62615976604088e-22,0.380427550120838,0.408,0.247,8.73491718328858e-18,"13","Rfk"
1.64291479595149e-22,0.447154756681711,0.345,0.202,8.82491682645344e-18,"13","Eif2ak1"
1.73380234509526e-22,0.340703044219531,0.522,0.337,9.31311929667918e-18,"13","Mrpl27"
1.84561323190015e-22,0.322106080961886,0.604,0.395,9.91371147515167e-18,"13","Trir"
